,Prognozuojamas nacionalinis elektros energijos suvartojimas,Planuojamas nacionalinis elektros energijos suvartojimas,Faktinis nacionalinis Elektros energijos vartojimas
2023-05-01 09:00:00,1176,1021.126,1172.501
2023-05-01 10:00:00,1175,1001.458,1156.741
2023-05-01 11:00:00,1155,916.609,1146.428
2023-05-01 12:00:00,1131,891.365,1128.951
2023-05-01 13:00:00,1102,878.16,1080.552
2023-05-01 14:00:00,1097,838.855,993.031
2023-05-01 15:00:00,1089,915.071,959.952
2023-05-01 16:00:00,1092,989.332,961.88
2023-05-01 17:00:00,1087,985.36,1022.154
2023-05-01 18:00:00,1090,1076.646,1098.48
2023-05-01 19:00:00,1109,1145.25,1176.326
2023-05-01 20:00:00,1136,1189.387,1231.946
2023-05-01 21:00:00,1190,1158.37,1264.412
2023-05-01 22:00:00,1159,1066.37,1177.268
2023-05-01 23:00:00,1071,937.47,1067.614
2023-05-02 00:00:00,1032,872.27,997.196
2023-05-02 01:00:00,990,844.97,943.797
2023-05-02 02:00:00,959,802.37,912.465
2023-05-02 03:00:00,967,794.47,901.468
2023-05-02 04:00:00,963,808.67,912.645
2023-05-02 05:00:00,997,882.527,978.184
2023-05-02 06:00:00,1132,1042.968,1177.262
2023-05-02 07:00:00,1268,1168.008,1327.083
2023-05-02 08:00:00,1364,1239.169,1398.531
2023-05-02 09:00:00,1386,1285.052,1373.798
2023-05-02 10:00:00,1393,1221.192,1374.967
2023-05-02 11:00:00,1391,1178.874,1382.161
2023-05-02 12:00:00,1378,1205.054,1421.113
2023-05-02 13:00:00,1351,1187.762,1446.492
2023-05-02 14:00:00,1365,1156.893,1440.345
2023-05-02 15:00:00,1337,1161.697,1415.742
2023-05-02 16:00:00,1302,1201.108,1380.862
2023-05-02 17:00:00,1321,1210.331,1326.206
2023-05-02 18:00:00,1302,1208.142,1310.79
2023-05-02 19:00:00,1295,1247.844,1314.997
2023-05-02 20:00:00,1285,1253.253,1321.005
2023-05-02 21:00:00,1275,1255.47,1327.515
2023-05-02 22:00:00,1206,1190.97,1235.806
2023-05-02 23:00:00,1102,1037.27,1113.623
2023-05-03 00:00:00,1028,990.47,1046.235
2023-05-03 01:00:00,998,982.07,1020.978
2023-05-03 02:00:00,978,959.87,1002.877
2023-05-03 03:00:00,956,964.17,1001.07
2023-05-03 04:00:00,974,960.87,1008.987
2023-05-03 05:00:00,1023,1011.522,1068.05
2023-05-03 06:00:00,1177,1158.873,1253.73
2023-05-03 07:00:00,1322,1268.896,1387.039
2023-05-03 08:00:00,1417,1338.766,1467.798
2023-05-03 09:00:00,1428,1318.188,1480.822
2023-05-03 10:00:00,1407,1260.672,1449.365
2023-05-03 11:00:00,1380,1175.823,1428.279
2023-05-03 12:00:00,1345,1147.111,1379.376
2023-05-03 13:00:00,1355,1189.842,1352.328
2023-05-03 14:00:00,1330,1244.161,1312.456
2023-05-03 15:00:00,1309,1264.841,1287.676
2023-05-03 16:00:00,1301,1238.155,1260.767
2023-05-03 17:00:00,1286,1175.838,1246.364
2023-05-03 18:00:00,1280,1190.282,1277.541
2023-05-03 19:00:00,1282,1231.665,1315.237
2023-05-03 20:00:00,1285,1265.261,1328.622
2023-05-03 21:00:00,1295,1287.57,1338.46
2023-05-03 22:00:00,1213,1217.17,1248.701
2023-05-03 23:00:00,1090,1104.17,1110.759
2023-05-04 00:00:00,1007,1025.67,1043.279
2023-05-04 01:00:00,966,1001.07,1001.15
2023-05-04 02:00:00,950,981.77,980.96
2023-05-04 03:00:00,948,970.97,975.596
2023-05-04 04:00:00,961,968.07,992.38
2023-05-04 05:00:00,1007,1037.39,1049.779
2023-05-04 06:00:00,1167,1168.777,1238.344
2023-05-04 07:00:00,1317,1282.762,1391.936
2023-05-04 08:00:00,1419,1315.81,1492.909
2023-05-04 09:00:00,1429,1307.909,1508.114
2023-05-04 10:00:00,1398,1256.275,1460.92
2023-05-04 11:00:00,1376,1230.176,1434.771
2023-05-04 12:00:00,1390,1191.703,1408.161
2023-05-04 13:00:00,1384,1223.462,1414.577
2023-05-04 14:00:00,1354,1265.048,1389.317
2023-05-04 15:00:00,1329,1273.485,1349.62
2023-05-04 16:00:00,1304,1243.819,1324.732
2023-05-04 17:00:00,1295,1229.628,1271.32
2023-05-04 18:00:00,1322,1244.972,1275.329
2023-05-04 19:00:00,1319,1273.56,1308.099
2023-05-04 20:00:00,1326,1279.026,1328.898
2023-05-04 21:00:00,1322,1257.97,1339.337
2023-05-04 22:00:00,1242,1151.17,1248.035
2023-05-04 23:00:00,1126,1041.27,1139.26
2023-05-05 00:00:00,1052,969.87,1074.186
2023-05-05 01:00:00,1008,981.27,1019.346
2023-05-05 02:00:00,993,944.97,991.231
2023-05-05 03:00:00,1005,925.97,991.649
2023-05-05 04:00:00,1013,914.67,1015.29
2023-05-05 05:00:00,1057,961.555,1068.882
2023-05-05 06:00:00,1196,1114.309,1258.397
2023-05-05 07:00:00,1346,1225.71,1400.272
2023-05-05 08:00:00,1443,1293.443,1482.231
2023-05-05 09:00:00,1460,1275.411,1474.993
2023-05-05 10:00:00,1441,1246.85,1419.352
2023-05-05 11:00:00,1421,1200.128,1370.683
2023-05-05 12:00:00,1394,1175.066,1309.71
2023-05-05 13:00:00,1382,1230.504,1296.056
2023-05-05 14:00:00,1346,1231.114,1257.258
2023-05-05 15:00:00,1309,1205.994,1230.579
2023-05-05 16:00:00,1286,1161.621,1208.279
2023-05-05 17:00:00,1283,1191.009,1196.588
2023-05-05 18:00:00,1258,1213.236,1216.189
2023-05-05 19:00:00,1269,1254.563,1280.975
2023-05-05 20:00:00,1275,1280.441,1331.972
2023-05-05 21:00:00,1295,1276.77,1344.627
2023-05-05 22:00:00,1240,1210.37,1283.5
2023-05-05 23:00:00,1156,1068.97,1177.449
2023-05-06 00:00:00,1094,997.47,1104.701
2023-05-06 01:00:00,1039,972.27,1054.324
2023-05-06 02:00:00,1017,947.27,1029.232
2023-05-06 03:00:00,1020,935.17,1034.84
2023-05-06 04:00:00,1019,935.87,1037.203
2023-05-06 05:00:00,1019,936.336,1033.693
2023-05-06 06:00:00,1060,924.149,1075.974
2023-05-06 07:00:00,1136,1021.778,1135.649
2023-05-06 08:00:00,1209,1041.239,1192.061
2023-05-06 09:00:00,1256,1048.103,1219.123
2023-05-06 10:00:00,1258,1039.916,1194.082
2023-05-06 11:00:00,1245,1000.841,1143.412
